web_scraper_order,web_scraper_start_url,image_link,address,price,type habits
"1765137880-391","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5179614_uploaded_image1_1739215765.jpg","Fass, Dakar, Sénégal","20 000CFA","Chaussures homme"
"1765137880-392","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5219558_uploaded_image1_1741347843.jpg","Dakar, Sénégal","15 000CFA","Ensemble jogging"
"1765137880-393","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5216645_uploaded_image1_1741207257.jpg","Ouest Foire, Dakar, Sénégal","10 000CFA","Box homme"
"1765137880-394","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5212458_uploaded_image1_1741020529.jpg","Ouest Foire, Dakar, Sénégal","10 000CFA","Jeans homme"
"1765137880-395","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5211095_uploaded_image1_1740973039.jpg","HLM, Dakar, Sénégal","25 000CFA","Ensemble homme"
"1765137880-396","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5210820_uploaded_image1_1740953834.jpg","Dakar, Sénégal","15 000CFA","Ensemble homme"
"1765137880-397","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5210816_uploaded_image1_1740953779.jpg","Dakar, Sénégal","10 000CFA","Ensemble short"
"1765137880-398","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5209751_uploaded_image1_1740878061.jpg","Dieuppeul-Derklé, Dakar, Sénégal","15 000CFA","Jellabs marocains homme"
"1765137880-399","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5167839_uploaded_image1_1738613049.jpg","Ngor, Dakar, Sénégal","6 500CFA","T-shirt Jules"
"1765137880-400","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5207143_uploaded_image1_1740745195.jpg","Grand Yoff, Dakar, Sénégal","8 000CFA","Jalaba homme"
"1765137880-401","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5205737_uploaded_image1_1740661380.jpg","Yoff, Dakar, Sénégal","Prix sur demande","Ensemble homme"
"1765137880-402","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5196625_uploaded_image1_1740145369.jpg","Parcelle Assainies, Dakar, Sénégal","12 000CFA","Djialabé"
"1765137880-403","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5202402_uploaded_image1_1740483071.jpg","Patte d'oie, Dakar, Sénégal","45 000CFA","Combinaison homme"
"1765137880-404","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5198746_uploaded_image1_1740258870.jpg","Almadies 2, Dakar, Sénégal","12 000CFA","Djellaba"
"1765137880-405","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5198094_uploaded_image1_1740224914.jpg","Parcelle Assainies, Dakar, Sénégal","Prix sur demande","Blouson homme avec capuche"
"1765137880-406","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5197736_uploaded_image1_1740211862.jpg","Sacré-Coeur, Dakar, Sénégal","7 500CFA","Abaya homme"
"1765137880-407","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5195658_uploaded_image1_1740079988.jpg","Medina, Dakar, Sénégal","7 000CFA","Djialabé"
"1765137880-408","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5193321_uploaded_image1_1739977517.jpg","Parcelle Assainies, Dakar, Sénégal","5 000CFA","Pulls collant"
"1765137880-409","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5192223_uploaded_image1_1739913574.jpg","Parcelle Assainies, Dakar, Sénégal","9 500CFA","Vêtement homme"
"1765137880-410","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5190565_uploaded_image1_1739835602.jpg","Dakar Plateau, Dakar, Sénégal","3 000CFA","Jogging"
"1765137880-411","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5141181_uploaded_image1_1737203810.jpg","Fass, Dakar, Sénégal","15 000CFA","Djellaba pour homme"
"1765137880-412","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5186410_uploaded_image1_1739572880.jpg","Dakar, Sénégal","55 000CFA","Costume"
"1765137880-413","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5186335_uploaded_image1_1739567861.jpg","Grand Yoff, Dakar, Sénégal","850 000CFA","Boubous homme"
"1765137880-414","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://images.coinafrique.com/thumb_5184663_uploaded_image1_1739469851.jpg","Ngor, Dakar, Sénégal","45 000CFA","Pantalon  homme"
